article_id,cluster
738178001,1
738182001,8
738182002,15
738184001,12
738184002,11
738184004,11
738190001,12
738193001,11
738193003,11
738200001,1
738202001,13
738202003,13
738206001,16
738208001,16
738209003,8
738209005,8
738215001,12
738215003,2
738220001,2
738224001,1
738228001,12
738230001,1
738230003,1
738230004,1
738236001,5
738236002,5
738236003,5
738238001,2
738240001,5
738242001,2
738242002,15
738243001,2
738244001,15
738244002,5
738245001,1
738245002,1
738247001,12
738257001,1
738273001,2
738273002,2
738278001,19
738279002,6
738279003,2
738279006,6
738279007,2
738279008,6
738282001,1
738293001,2
738298001,1
738305001,13
738305003,13
738309001,6
738309002,7
738309003,6
738309005,6
738309006,6
738320004,8
738320005,12
738326001,19
738330001,1
738330002,1
738330003,1
738331001,7
738351001,11
738357001,6
738359001,6
738360001,6
738366001,15
738368001,2
738368002,2
738368004,15
738368007,2
738383001,18
738393001,11
738399001,0
738401001,0
738402001,1
738403001,12
738404001,0
738417001,1
738417002,12
738418001,12
738418002,8
738418003,12
738418004,16
738418005,8
738419001,15
738420002,5
738427001,13
738431001,12
738431002,12
738434002,1
738435002,1
738435004,12
738442001,12
738442003,1
738443001,8
738445001,0
738457001,2
738457003,2
738462001,12
738464001,7
738464002,6
738464003,2
738470001,0
738472001,0
738473001,1
738473002,1
738474001,0
738475001,0
738476002,0
738479001,0
738479002,0
738480001,0
738481001,0
738483001,0
738484002,0
738485002,1
738487001,1
738488001,0
738497003,6
738497004,6
738501001,8
738501002,8
738501005,8
738503001,8
738507001,12
738508001,9
738509003,19
738509004,19
738515001,11
738520001,12
738521001,11
738521002,12
738521004,11
738522001,11
738526001,12
738526002,2
738528001,11
738535001,6
738539001,11
738540001,18
738540002,18
738540003,18
738556001,8
738556002,0
738561001,8
738561002,8
738567002,1
738567003,1
738567009,1
738568003,8
738569004,1
738569006,1
738571002,1
738572001,1
738572002,1
738585001,5
738590001,1
738590002,1
738590003,15
738590004,1
738590005,1
738590006,1
738593001,6
738593002,6
738599001,17
738602001,6
738609001,16
738612001,7
738612002,7
738612003,7
738612005,7
738612007,7
738612008,7
738627001,18
738627002,18
738627003,5
738627004,5
738627007,4
738628002,7
738628003,18
738628004,18
738629002,9
738633001,18
738634001,6
738634002,6
738638001,5
738638002,5
738646002,9
738650001,2
738650002,2
738656001,9
738657001,9
738660001,15
738667001,7
738667002,7
738667003,7
738670001,7
738672001,18
738675001,13
738678001,9
738683001,15
738686001,7
738686002,7
738686003,7
738696001,8
738696002,8
738701001,18
738701003,18
738706001,16
738706002,16
738706009,16
738706012,16
738710001,16
738710002,16
738711001,16
738711002,16
738711007,16
738711008,16
738712001,16
738712002,17
738712003,16
738713001,17
738713002,17
738713004,17
738713005,16
738713009,15
738713011,17
738713012,17
738713013,17
738713020,17
738713021,17
738713022,17
738713023,17
738713024,17
738713025,17
738713026,17
738713029,17
738713030,17
738713035,17
738713036,15
738713037,17
738713038,17
738713039,17
738713040,17
738713042,17
738714001,17
738714004,12
738714005,16
738715001,8
738721001,8
738721002,15
738726001,6
738726002,6
738729001,9
738729002,9
738731001,13
738731002,13
738731003,13
738731005,13
738731006,13
738734001,6
738736001,6
738736002,9
738738001,9
738738003,9
738738005,6
738739001,2
738739002,6
738739003,6
738745001,6
738745002,6
738747001,19
738757001,12
738760001,0
738761002,0
738767002,0
738768001,16
738770002,0
738770003,0
738771002,8
738771003,8
738773001,8
738777001,8
738777002,8
738777003,8
738777004,8
738782001,9
738782002,9
738810004,17
738810005,17
738813001,18
738813004,18
738815001,8
738815002,8
738815003,8
738815004,15
738815005,15
738815006,15
738815008,8
738834001,19
738848001,8
738851001,7
738851003,6
738856001,8
738856002,15
738856003,8
738856004,8
738859001,6
738859002,6
738859003,6
738859004,15
738859006,6
738859008,6
738859010,6
738859011,4
738859013,6
738859014,6
738873001,6
738873004,6
738873008,15
738873009,15
738873010,6
738873012,15
738873014,6
738873016,15
738877001,15
738881001,15
738881002,15
738881003,13
738882001,13
738883001,13
738884001,15
738894001,7
738899003,5
738899004,13
738899005,13
738913001,13
738913002,13
738915001,9
738915003,6
738919001,7
738919002,7
738919003,7
738921001,18
738921002,18
738921003,18
738921004,18
738921006,18
738924001,18
738929001,18
738929002,18
738931002,1
738933001,5
738943001,13
738943002,13
738943003,13
738943004,13
738943005,13
738943010,13
738943012,13
738944001,15
738944002,8
738948001,6
738950001,18
738953001,18
738969001,5
738977001,2
738978001,9
739009001,18
739020001,12
739020004,12
739020005,12
739020006,2
739031001,7
739031002,7
739031003,7
739034001,8
739034002,2
739053001,5
739062001,12
739062002,11
739065001,13
739068001,12
739077001,0
739090001,12
739092001,8
739092002,15
739092003,15
739092004,8
739092005,6
739092006,2
739092007,2
739092010,15
739092015,2
739092018,2
739092019,8
739092020,2
739092022,15
739092024,15
739092027,15
739092028,15
739092032,17
739092037,8
739092039,8
739092042,15
739092043,15
739092044,8
739094001,16
739107001,2
739112001,5
739130001,7
739139001,12
739144001,16
739144002,16
739144003,8
739144004,14
739144005,8
739144006,8
739144007,16
739144008,16
739144012,16
739144013,16
739150001,11
739150002,12
739150003,11
739150004,12
739150005,11
739150006,11
739159001,5
739162001,2
739173003,16
739175001,16
739181001,13
739188001,18
739188003,18
739200001,18
739211002,16
739214001,2
739214002,2
739214005,2
739214006,2
739217001,16
739224001,18
739239001,8
739239004,16
739239006,12
739239007,8
739239010,8
739241001,6
739242001,6
739242002,7
739242003,15
739243001,5
739246001,15
739247002,15
739247003,8
739247006,15
739247007,8
739255001,0
739265001,15
739265002,16
739265003,13
739265005,15
739265007,16
739265014,16
739265016,16
739265017,15
739265020,15
739267001,5
739267004,15
739268001,8
739268002,17
739268003,8
739279001,18
739279002,7
739281001,8
739289001,8
739294001,12
739296005,1
739300001,1
739301001,15
739303001,8
739303002,8
739309001,9
739323001,8
739323002,15
739334001,13
739334002,13
739334004,15
739341001,5
739341002,13
739346001,17
739346005,17
739347001,19
739347002,19
739347003,15
739347004,16
739347005,16
739347015,16
739347019,19
739348004,17
739348005,17
739348006,17
739348007,15
739354001,6
739354002,6
739354003,6
739354004,6
739355001,5
739356001,6
739357001,5
739358001,2
739359001,5
739360001,5
739361001,6
739362001,10
739362005,19
739362008,19
739362009,19
739362012,19
739363001,19
739363003,19
739363006,19
739364001,19
739364002,19
739364010,19
739365001,6
739365002,6
739366001,6
739366002,6
739373001,6
739373002,6
739373004,6
739381001,6
739381002,2
739393001,17
739393002,15
739402001,17
739402003,8
739412002,0
739417003,1
739421001,5
739423001,6
739424001,7
739442001,18
739443001,2
739444001,9
739455004,6
739455005,6
739455008,6
739455009,6
739460001,13
739461001,12
739461002,11
739476001,15
739485001,18
739493001,7
739493006,15
739493007,6
739493010,7
739494002,7
739494003,7
739494004,5
739495001,7
739495002,2
739501003,8
739502001,15
739502002,2
739503001,13
739503002,15
739503003,5
739508001,2
739508002,7
739509001,2
739510001,6
739510002,6
739529001,13
739529002,10
739529003,13
739529004,13
739529007,13
739529008,13
739529009,13
739529010,15
739529011,13
739531001,11
739533001,1
739533002,1
739533003,12
739533004,1
739533008,12
739533009,1
739541001,9
739541002,2
739541003,2
739543001,9
739543002,2
739545001,9
739550001,2
739550002,6
739569001,6
739572002,18
739575001,8
739575002,15
739575003,15
739575004,8
739578001,19
739578003,19
739578005,19
739578006,15
739578007,19
739587001,18
739589001,13
739590001,19
739590002,19
739590016,19
739590017,19
739590018,19
739590020,19
739590022,14
739590023,19
739590024,10
739590027,19
739590030,19
739590031,10
739590032,3
739590033,19
739590036,19
739590037,19
739590038,14
739590040,19
739590041,19
739610001,8
739610002,8
739611002,6
739612001,6
739618001,8
739618002,8
739658001,5
739658002,5
739659001,5
739659002,5
739659003,5
739659004,5
739659005,5
739659006,5
739659007,5
739659008,5
739659009,5
739659010,5
739659014,5
739659018,5
739659019,5
739659020,5
739659022,5
739659023,5
739659024,5
739659025,5
739659026,5
739659027,5
739659028,5
739659029,5
739659030,5
739659031,5
739659032,5
739659033,5
739659034,5
739659035,5
739659036,5
739659037,5
739659038,5
739659039,5
739659040,5
739659041,5
739659042,5
739659045,5
739659046,5
739659047,5
739659048,5
739659049,5
739659050,5
739659051,5
739659052,5
739659054,5
739660003,6
739660005,6
739661001,7
739661002,2
739662001,7
739662002,7
739662007,5
739662009,7
739666001,7
739666002,6
739666003,7
739666004,6
739666006,7
739666011,7
739666013,8
739669001,2
739669002,6
739669003,6
739669004,2
739669005,6
739669006,2
739670001,5
739670002,5
739670003,5
739672001,2
739672002,2
739672003,7
739672008,2
739673001,5
739673002,5
739673003,5
739673004,5
739674001,5
739674002,6
739674003,5
739674004,5
739675001,2
739675002,7
739675003,7
739675004,7
739676001,2
739676002,2
739676003,7
739676004,2
739677002,8
739677004,2
739679001,7
739679002,7
739679003,6
739679004,6
739679005,6
739679006,7
739679007,7
739679013,7
739679014,7
739679019,7
739680001,7
739680002,7
739680004,7
739680005,7
739680006,7
739680007,6
739680008,7
739680009,7
739680010,7
739680011,7
739680013,2
739680021,7
739680024,6
739681001,11
739681003,12
739684004,6
739684005,7
739684006,2
739684007,2
739684008,2
739684011,7
739684012,6
739685001,6
739685002,2
739685003,6
739685008,6
739687001,2
739687002,2
739687003,2
739687006,8
739687007,2
739688001,7
739688002,7
739688003,6
739688028,7
739688030,5
739693001,11
739702001,9
739702003,9
739705001,8
739705002,8
739705003,15
739705004,8
739716001,16
739732001,1
739767001,2
739767002,2
739802001,12
739802002,11
739802005,11
739802006,12
739802009,7
739802011,12
739802017,12
739802019,12
739802020,11
739802021,11
739802022,12
739802023,12
739802025,12
739802027,11
739802029,12
739802030,11
739802031,11
739802032,11
739802033,7
739810001,15
739810002,8
739811001,12
739819001,15
739819002,13
739819009,5
739819010,14
739820001,7
739820003,6
739820004,2
739820005,2
739821001,2
739821002,2
739821003,7
739821004,7
739821005,7
739821006,2
739821007,2
739821008,2
739821009,2
739821010,2
739821011,2
739822001,8
739822002,7
739822003,8
739822004,7
739822005,15
739822006,7
739822022,8
739822023,8
739823001,2
739823002,2
739823006,8
739823007,7
739823008,15
739823009,2
739823011,2
739825001,2
739825004,8
739825006,2
739825008,2
739825010,2
739825011,2
739825012,15
739825016,15
739825017,2
739825020,2
739825022,2
739825023,2
739826001,2
739826004,2
739826008,2
739826009,2
739826011,2
739826014,2
739826019,2
739827004,2
739827005,2
739827010,6
739827015,7
739827018,6
739827019,2
739827021,7
739829002,2
739829003,2
739829004,2
739829005,2
739829008,2
739829022,2
739830001,2
739830007,5
739830008,2
739830027,7
739830028,2
739830029,2
739833001,2
739833003,2
739833004,2
739833008,6
739833009,15
739833012,2
739845001,7
739848001,2
739851001,6
739851002,6
739863001,12
739863004,7
739868001,5
739868004,5
739873003,18
739873004,7
739875001,18
739875002,18
739876001,18
739880001,5
739881001,18
739882001,5
739887001,5
739888001,5
739889001,7
739889003,5
739889004,5
739889005,5
739889006,7
739889016,7
739889018,5
739889026,7
739889028,5
739889030,5
739889032,7
739889033,5
739889034,7
739890001,5
739890002,2
739892001,18
739892002,7
739894001,5
739895001,7
739895002,5
739895004,6
739895005,6
739895009,5
739895010,2
739895011,6
739895012,7
739895015,6
739895019,5
739895020,7
739895024,5
739895026,5
739896001,7
739896002,7
739896003,7
739896004,6
739897002,5
739897003,5
739898009,7
739898010,7
739898011,2
739898012,2
739900001,7
739900002,6
739900003,6
739900004,6
739900005,6
739900006,6
739900007,6
739900008,6
739900009,6
739901005,7
739901006,7
739901011,7
739903001,7
739903002,6
739904001,5
739907002,7
739907008,2
739908002,6
739908004,7
739908005,6
739908009,7
739912001,6
739912002,6
739912003,6
739917001,8
739917002,8
739922001,18
739922002,7
739923001,7
739923002,7
739923005,7
739925001,18
739925002,7
739927001,7
739928001,18
739929001,7
739929004,7
739933001,7
739933002,7
739933003,18
739933007,7
739935001,7
739939001,6
739939002,6
739939003,6
739940001,6
739941001,6
739941002,6
739941003,5
739941004,5
739941006,6
739941007,5
739944001,6
739944002,6
739944004,6
739945001,7
739945003,7
739946001,7
739949001,7
739953001,15
739953002,13
739953003,13
739953004,13
739953006,13
739954001,6
739956001,18
739957001,18
739958001,18
739958002,18
739961001,7
739963001,7
739964001,7
739964002,7
739964004,5
739972001,5
739974001,5
739974006,5
739980001,19
739980002,19
739980003,19
739983001,18
739983002,18
739984001,7
739985001,5
739985003,5
739986001,7
739986003,7
739987001,7
739987002,7
739988001,7
740010002,11
740050006,19
740065001,7
740065003,2
740075001,17
740121001,18
740205007,6
740208004,6
740208006,6
740208008,6
740210001,6
740210002,6
740210004,6
740211001,6
740211002,15
740213001,6
740213002,6
740213003,6
740215005,8
740215006,8
740216003,6
740216005,6
740216007,6
740232001,2
740232002,15
740234001,11
740235001,11
740235002,12
740236001,8
740236002,16
740237001,6
740246001,16
740246002,16
740247002,16
740247003,17
740247006,16
740247009,12
740278001,6
740293001,17
740293002,17
740299001,7
740299002,7
740301001,7
740302001,7
740302002,7
740302003,7
740305001,7
740307001,6
740311001,7
740324001,1
740324002,9
740329002,13
740330002,13
740337001,17
740337002,15
740359001,13
740360002,8
740361002,13
740363002,5
740369001,7
740369002,18
740369003,18
740370003,7
740374001,7
740374002,7
740376001,7
740376002,7
740376003,7
740376004,7
740376005,6
740376007,7
740378001,7
740386001,18
740386002,18
740409001,7
740412001,13
740412002,15
740412004,8
740412005,8
740412006,16
740412009,16
740412010,16
740412011,15
740412012,16
740412014,16
740412015,16
740415001,15
740415002,6
740415003,8
740415004,8
740415005,12
740415006,12
740423001,18
740425001,17
740425003,15
740425006,17
740425010,17
740425011,17
740427001,12
740427002,12
740427003,6
740429001,18
740429002,18
740446001,18
740446003,18
740450001,18
740450002,18
740450003,18
740450006,18
740450007,18
740450008,18
740450010,18
740452001,7
740452002,7
740452003,7
740457001,8
740457002,8
740457003,8
740458002,13
740459001,0
740459002,0
740461001,15
740461003,15
740463001,11
740466003,11
740466004,11
740487001,11
740487002,12
740491001,12
740491002,8
740498001,13
740498002,13
740498004,13
740498006,13
740498009,15
740498011,13
740500001,7
740500002,5
740503001,7
740503002,7
740507001,7
740509001,7
740509002,7
740512001,7
740512002,5
740517001,7
740517002,18
740517003,7
740519001,8
740519002,14
740519005,8
740519006,15
740520001,7
740524001,11
740525001,16
740525002,16
740525004,16
740525006,16
740544001,12
740549001,18
740561001,8
740564001,5
740564002,13
740564003,5
740564004,5
740564007,5
740588001,8
740588002,8
740588004,19
740606001,13
740606002,5
740610001,17
740610004,8
740635001,2
740640004,2
740640007,7
740640008,7
740640009,2
740640010,2
740640011,2
740641002,2
740641003,7
740649001,1
740650001,6
740650002,15
740652003,6
740690001,15
740690002,16
740696001,8
740696002,8
740700001,18
740700002,18
740710001,8
740716001,17
740716002,7
740716003,7
740716004,2
740716011,6
740716013,2
740717001,9
740717002,9
740717004,6
740720001,19
740720002,19
740723001,5
740725001,19
740736001,5
740746001,18
740746003,18
740747001,2
740754002,16
740790005,18
740790006,18
740791001,5
740801001,2
740803002,8
740812001,13
740812002,13
740812003,13
740812004,13
740812005,13
740812007,15
740820001,8
740824002,15
740824005,15
740824006,8
740824007,8
740832001,6
740832002,15
740851001,6
740851002,6
740851003,6
740888001,19
740888002,19
740888003,19
740895001,15
740896001,19
740899002,16
740902005,17
740902006,17
740902007,16
740909001,2
740918001,19
740919001,16
740920001,19
740920002,19
740922001,14
740922002,17
740922005,17
740922009,17
740927001,13
740927002,16
740927007,17
740927008,4
740930001,19
740930002,19
740930004,19
740938001,15
740938002,15
740942001,8
740943001,5
740943002,13
740943003,13
740949001,16
740949002,16
740958001,8
740958002,15
740962001,8
740966001,16
740966002,8
740970001,16
740980001,8
740986001,16
740996001,1
740996002,12
741001001,18
741021002,2
741021003,15
741021004,8
741040001,14
741040003,19
741040004,19
741052001,16
741054001,6
741054005,6
741062001,5
741087001,19
741108001,12
741112001,16
741115003,15
741115004,13
741115005,13
741116003,5
741117002,13
741117006,15
741143001,13
741150008,5
741182001,2
741190001,5
741191001,7
741191002,7
741191003,7
741191007,7
741191016,7
741197001,2
741197002,6
741197003,2
741197004,2
741214001,16
741215001,16
741220002,2
741220004,17
741220012,8
741220013,6
741220014,15
741220017,7
741221001,16
741226001,7
741226002,7
741237001,19
741249001,17
741249002,8
741253001,6
741253003,6
741253004,6
741259001,17
741259002,16
741259003,15
741259006,13
741261001,2
741261002,2
741261003,2
741261005,9
741261006,2
741261007,6
741261011,9
741261013,6
741263001,2
741275001,15
741276001,13
741276002,13
741293001,1
741293002,1
741293003,1
741297001,19
741297002,19
741306001,12
741308001,13
741308002,13
741313001,13
741313002,13
741317001,19
741317002,19
741321001,5
741326001,18
741331001,6
741340001,18
741342002,5
741342005,13
741356001,15
741356002,14
741356003,16
741356004,16
741356005,15
741356008,10
741356009,10
741357001,7
741366001,8
741378001,17
741387001,15
741387002,17
741388001,8
741393001,18
741409002,8
741409003,8
741417001,11
741417003,11
741417004,11
741417006,12
741417007,11
741417008,11
741419001,8
741419002,8
741419003,8
741419004,8
741425001,5
741428001,2
741430001,8
741430002,8
741430003,16
741433001,5
741447001,11
741451001,15
741451002,8
741466001,13
741466002,13
741466004,13
741466006,13
741469001,2
741474001,12
741478001,12
741478002,2
741478003,12
741478004,7
741478006,6
741480001,19
741482001,7
741482002,6
741492001,8
741519001,6
741519002,2
741519003,2
741520001,0
741525001,15
741525002,2
741525003,8
741537001,5
741541001,6
741541002,2
741541003,2
741541004,6
741541005,2
741542001,16
741543001,6
741543002,6
741546001,1
741581001,0
741586001,13
741586002,5
741587002,13
741615001,9
741615003,6
741615004,6
741615007,7
741615008,9
741615010,6
741616002,5
741646001,13
741707001,2
741707002,2
741714004,19
741716001,8
741716006,8
741717002,1
741752001,1
741752002,1
741755001,8
741762001,6
741762004,7
741762005,7
741763001,1
741771001,13
741771002,18
741772001,7
741772004,6
741774001,6
741774002,6
741774003,6
741774004,6
741783001,1
741804001,19
741805002,15
741806001,19
741806002,19
741808001,6
741814001,19
741816001,8
741823001,6
741827001,13
741827003,13
741829001,5
741829002,6
741829004,5
741834003,13
741843001,19
741843002,19
741843003,19
741848001,19
741848003,19
741862001,8
741862002,15
741869001,7
741869002,7
741931001,6
741932001,2
741932002,6
741941001,2
741964001,2
741964002,2
741971001,7
741971002,6
741985001,13
741985002,13
741985003,1
741985005,18
741985006,13
741990001,2
741990002,6
741992001,16
742019001,6
742019002,2
742019004,6
742019005,6
742020001,6
742020003,6
742020004,6
742024001,2
742024002,2
742034001,8
742034002,15
742038001,15
742038002,16
742038005,15
742041001,9
742053001,16
742057001,9
742060001,17
742060002,17
742079001,19
742079002,19
742079003,19
742083001,2
742083002,6
742083005,15
742083006,5
742084001,18
742084004,13
742084007,15
742086002,6
742086008,6
742087002,13
742087004,15
742087005,5
742090002,15
742092001,19
742092002,19
742092004,19
742092005,19
742100001,13
742115001,8
742115002,17
742115004,15
742115005,8
742116001,8
742116002,8
742124001,8
742124002,8
742124003,8
742139001,7
742139002,7
742139003,7
742139006,7
742139008,5
742153001,15
742154001,2
742155001,6
742156001,6
742160001,7
742160002,7
742160003,15
742161001,8
742161002,8
742163001,12
742169001,8
742169002,2
742169003,2
742169004,15
742172001,2
742172002,15
742172003,2
742172005,8
742172006,2
742172007,12
742172008,2
742172010,15
742172011,7
742172012,7
742172016,2
742172017,7
742172018,2
742172019,7
742172021,12
742173001,6
742173002,6
742177001,6
742177002,12
742177003,2
742177004,7
742177006,2
742177009,7
742177015,7
742177016,2
742177017,2
742177018,6
742177019,15
742177020,2
742177024,2
742177025,2
742180002,2
742185001,18
742187001,6
742188001,13
742188005,13
742189001,12
742190001,16
742191001,13
742191003,17
742191005,13
742196001,8
742204001,6
742204002,6
742204003,15
742204004,7
742204007,7
742217001,13
742217003,13
742217004,13
742243001,1
742258001,15
742258002,17
742258003,17
742258005,17
742258006,17
742258010,15
742258012,17
742258014,17
742258015,17
742258017,17
742258021,8
742258023,17
742258025,10
742258027,17
742258028,8
742258030,15
742258037,15
742261002,7
742262001,7
742263001,7
742263003,6
742274001,13
742274002,13
742310001,18
742315001,13
742326001,7
742326003,7
742328001,2
742328002,2
742347001,12
742355001,1
742355002,1
742359001,8
742359002,15
742365001,17
742366001,18
742367001,5
742368001,18
742377001,13
742377005,13
742380003,13
742380004,13
742382001,16
742383001,16
742383002,16
742383004,16
742398001,9
742400009,16
742400016,19
742400027,19
742400033,16
742400040,16
742400042,16
742400043,16
742400046,16
742400048,16
742400054,16
742416001,16
742423001,11
742423002,12
742423004,12
742429001,8
742429002,8
742429003,8
742455002,6
742455003,5
742455004,5
742455008,5
742457001,9
742457002,9
742468001,2
742468003,2
742472001,19
742472002,19
742473001,8
742473002,8
742480001,8
742485001,2
742495001,6
742514005,8
742514007,8
742516001,9
742522001,6
742522004,11
742522006,7
742525002,6
742561001,6
742561002,6
742561003,6
742561004,6
742569001,13
742570001,13
742570002,15
742614001,7
742614004,7
742663001,13
742667001,12
742667002,6
742667003,7
742689002,5
742701001,1
742722001,18
742722002,18
742723001,12
742723002,18
742725001,18
742725002,18
742726001,13
742726002,13
742726003,13
742726004,13
742726005,13
742730001,18
742731001,7
742735001,5
742735002,18
742735003,18
742735004,18
742736001,5
742738001,18
742738002,18
742738003,8
742739001,18
742739002,18
742742001,18
742742002,18
742742003,18
742742004,18
742742005,18
742742006,18
742742018,4
742742019,4
742742021,4
742745002,18
742745004,18
742745005,18
742745006,18
742745007,18
742745008,18
742745011,4
742746001,18
742746002,18
742747001,18
742747002,18
742767001,13
742769001,13
742769003,5
742772001,7
742772002,7
742772003,5
742772004,6
742772006,7
742772007,7
742772012,7
742782001,7
742782002,7
742782008,6
742782009,12
742793001,12
742794001,16
742794002,16
742820001,2
742879002,5
742880001,18
742884002,18
742886001,12
742887001,19
742906001,5
742911001,9
742911002,9
742911003,9
742911004,9
742911005,9
742911006,9
742912001,19
742912002,19
742912003,19
742916001,19
742916002,19
742916003,16
742918001,7
742918003,7
742918004,6
742924001,19
742924002,19
742924003,19
742925001,19
742925003,19
742925004,19
742929001,8
742933001,19
742933002,16
742933003,19
742933005,19
742934001,0
742942001,15
742943001,0
742947001,14
742947002,18
742947003,18
742956001,8
742956002,8
742956004,8
742978001,16
742981001,19
742981006,19
742982003,19
742984001,18
743014003,13
743014004,15
743024001,13
743024002,13
743024003,10
743037001,18
743037002,18
743045001,18
743047002,18
743049001,19
743049002,19
743079001,7
743079003,7
743084001,13
743085001,18
743086001,18
743086003,18
743088001,5
743088002,13
743089001,18
743093001,18
743093002,18
743098001,10
743098002,10
743099001,18
743112001,13
743112002,18
743113001,13
743113003,13
743113004,18
743115001,7
743117001,16
743119001,7
743123001,19
743123002,19
743124001,7
743125001,17
743126001,5
743127001,5
743128001,19
743132001,2
743132002,2
743132003,2
743132004,2
743136001,18
743148002,18
743152002,18
743160001,8
743165001,18
743169001,7
743174001,18
743182001,16
743182002,16
743196001,12
743200001,16
743202001,12
743204002,6
743204003,6
743204004,6
743205001,2
743205003,2
743205006,2
743206001,7
743214003,5
743214004,6
743214005,5
743214008,5
743215001,13
743218001,18
743218002,18
743218003,18
743218004,18
743218007,18
743218008,18
743218009,18
743218011,18
743221001,12
743223001,5
743223002,6
743223003,15
743225001,8
743229001,2
743229002,2
743234001,18
743234003,18
743234004,18
743237001,9
743239001,1
743242001,8
743242002,12
743244001,19
743245001,19
743249001,16
743249002,16
743295001,15
743304001,2
743359001,6
743359002,6
743359004,6
743359006,6
743359007,6
743400001,5
743432001,18
743443001,5
743444001,19
743444002,15
743444003,19
743444004,19
743444006,19
743444007,19
743449001,9
743449002,9
743449003,9
743459001,11
743468001,18
743471001,2
743471002,2
743483002,5
743483004,13
743491001,1
743498001,19
743498002,19
743499001,1
743501001,9
743504002,9
743505001,9
743530001,7
743530002,7
743530003,7
743530004,7
743530005,6
743530006,12
743530007,15
743530011,15
743530015,7
743530019,7
743530022,7
743530023,7
743530029,15
743530030,7
743530037,7
743530038,6
743530039,7
743530050,7
743562002,6
743562004,6
743568001,6
743568002,6
743586001,18
743586002,18
743594002,15
743594003,15
743594005,5
743603001,9
743603002,9
743603003,9
743604001,9
743604003,9
743606001,9
743606002,9
743606003,9
743606004,9
743613002,9
743616001,11
743616002,11
743616009,14
743626001,11
743626002,12
743630001,11
743630003,12
743630007,11
743633001,11
743633005,12
743633007,11
743633008,11
743641001,8
743641002,15
743642001,13
743642002,13
743642004,13
743644001,13
743644002,13
743644003,13
743644005,13
743653001,6
743674001,12
743675001,8
743678001,18
743681001,6
743681002,6
743681003,6
743681004,6
743686001,5
743698001,5
743699001,17
743710001,5
743719001,15
743722001,6
743722002,15
743722004,15
743724001,8
743724002,8
743729001,12
743729002,11
743729003,11
743730001,2
743730002,2
743730003,2
743730004,2
743730005,2
743730006,2
743730007,2
743734001,16
743737001,8
743737002,8
743737005,8
743738001,19
743758001,13
743759001,18
743759002,5
743760001,18
743760003,13
743762002,0
743768001,2
743768002,2
743768003,2
743773001,12
743773002,6
743774002,6
743774003,6
743786001,2
743788001,6
743790001,11
743790002,11
743790003,11
743790004,11
743790005,12
743790006,11
743791001,11
743791002,11
743791003,11
743791004,11
743791006,11
743791007,12
743791008,12
743803001,5
743803002,13
743803003,13
743803004,13
743803005,13
743806001,8
743806002,8
743822001,12
743822002,12
743832001,17
743840001,12
743840002,17
743840003,16
743840004,16
743840005,16
743840006,16
743840007,17
743840009,17
743840010,16
743840011,16
743840012,16
743840014,12
743840017,16
743840018,16
743840024,12
743840026,16
743840027,17
743865001,6
743865002,6
743869001,13
743904001,7
743904003,7
743904004,2
743904007,7
743904008,7
743904009,2
743904010,2
743904011,2
743904012,2
743904014,7
743904015,7
743904016,7
743904017,7
743904018,2
743904019,2
743905001,15
743905002,2
743905003,2
743905004,15
743905007,17
743905009,8
743905010,2
743906001,2
743906003,2
743906004,15
743907001,7
743907002,7
743907003,15
743907004,2
743907006,6
743907008,12
743907009,12
743907012,7
743907015,7
743907016,12
743907017,12
743907018,2
743907020,5
743907021,5
743907022,4
743907023,6
743907027,5
743908001,7
743908008,6
743908009,2
743908010,15
743908013,2
743908014,2
743908016,2
743908017,2
743908018,6
743909001,7
743909002,7
743909003,12
743909004,2
743909005,6
743909008,2
743909009,6
743909010,2
743909013,7
743909014,2
743909015,7
743909016,7
743909023,4
743910001,7
743910002,12
743910003,2
743910006,6
743910008,15
743910009,2
743910010,4
743910011,7
743913001,7
743913002,7
743914001,7
743914003,2
743914004,2
743914007,12
743914008,12
743914014,2
743914016,7
743914017,2
743915001,7
743932001,11
743932002,11
743932003,11
743932004,11
743932005,11
743932006,11
743932007,11
743932008,11
743932009,11
743979001,13
743979002,15
743995001,13
743995002,13
743995003,5
744021001,2
744021002,2
744021004,6
744021005,9
744036001,7
744036002,7
744036003,7
744036005,7
744036008,7
744036010,6
744040001,13
744042001,13
744042002,13
744044001,15
744044002,8
744072001,16
744072002,16
744073001,16
744076001,16
744093001,5
744099001,9
744099002,9
744099003,9
744099004,9
744099005,9
744100001,9
744100002,9
744100003,9
744100005,9
744100006,9
744100007,9
744100014,9
744109001,2
744109002,2
744109003,2
744109006,7
744109008,2
744109009,2
744109010,2
744109011,2
744109012,2
744109013,2
744109014,2
744109015,2
744109017,7
744109018,7
744109019,2
744111001,2
744111003,2
744111004,2
744111006,2
744111007,2
744112001,7
744112002,2
744112003,2
744112004,7
744112005,2
744112006,2
744112007,2
744112008,2
744112009,7
744112019,2
744112020,2
744112021,2
744112023,2
744112026,7
744113001,2
744113002,2
744113003,2
744113004,2
744113008,2
744114001,2
744114002,2
744114003,2
744114004,2
744114005,2
744114009,2
744114010,6
744115001,2
744115002,2
744115003,2
744115004,2
744115005,2
744115011,7
744117001,15
744117003,15
744117004,8
744117005,8
744117008,15
744117009,15
744117010,6
744117013,8
744117014,8
744117015,15
744117017,15
744117018,6
